subject,roi_set,roi,phase,within_yy,within_kj,within,between,between_minus_within
sub-13,meta_spatial,meta_L_PPA_PHG,run3,0.6889698885924026,0.7958606986646852,0.742415293628544,0.7569291067152798,0.014513813086735827
sub-13,meta_spatial,meta_L_PPA_PHG,run4,0.7655438149680367,0.7919411861233255,0.7787425005456812,0.7777543283561208,-0.0009881721895603768
sub-14,meta_spatial,meta_L_PPA_PHG,run3,0.6573668264036345,0.8494031089556506,0.7533849676796426,0.7715690301768926,0.01818406249725002
sub-14,meta_spatial,meta_L_PPA_PHG,run4,0.7264488788362969,0.8440242939270577,0.7852365863816773,0.7859034675540979,0.0006668811724206414
sub-15,meta_spatial,meta_L_PPA_PHG,run3,0.5231930313158755,0.6262676265322481,0.5747303289240617,0.5787445701105527,0.004014241186490963
sub-15,meta_spatial,meta_L_PPA_PHG,run4,0.2856624935340674,0.31620434983750334,0.3009334216857854,0.29930156181915624,-0.0016318598666291706
sub-16,meta_spatial,meta_L_PPA_PHG,run3,0.8814558110334055,0.8066212195651159,0.8440385152992607,0.8509941261383274,0.006955610839066706
sub-16,meta_spatial,meta_L_PPA_PHG,run4,0.8881488909687096,0.9019069958140182,0.8950279433913639,0.9357315773962824,0.0407036340049185
sub-17,meta_spatial,meta_L_PPA_PHG,run3,0.8171576977607878,0.7958381972061521,0.8064979474834699,0.8328622917970128,0.026364344313542842
sub-17,meta_spatial,meta_L_PPA_PHG,run4,0.6473751010223572,0.7219188656018665,0.6846469833121118,0.7015873472710563,0.016940363958944493
sub-18,meta_spatial,meta_L_PPA_PHG,run3,0.9436602388226376,0.9032528982583913,0.9234565685405145,0.9086125936650727,-0.014843974875441757
sub-18,meta_spatial,meta_L_PPA_PHG,run4,0.862949666172888,0.8246672673868666,0.8438084667798773,0.8516576494591566,0.007849182679279254
sub-19,meta_spatial,meta_L_PPA_PHG,run3,0.7637540736594784,0.75639487494305,0.7600744743012642,0.7685740143615523,0.00849954006028808
sub-19,meta_spatial,meta_L_PPA_PHG,run4,0.8611937595664119,0.8294617862133093,0.8453277728898606,0.8428120976290543,-0.002515675260806316
sub-20,meta_spatial,meta_L_PPA_PHG,run3,0.7750480271723921,0.8502556571558059,0.8126518421640989,0.8294044406232705,0.01675259845917154
sub-20,meta_spatial,meta_L_PPA_PHG,run4,0.7022129959757997,0.7308351752938224,0.716524085634811,0.7138916816010719,-0.0026324040337390997
sub-21,meta_spatial,meta_L_PPA_PHG,run3,0.8250305158787642,0.830441512516749,0.8277360141977566,0.8282336909751407,0.000497676777384104
sub-21,meta_spatial,meta_L_PPA_PHG,run4,0.8543122259003653,0.7730609422157915,0.8136865840580784,0.8396014055655832,0.025914821507504793
